GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
coverage-report/org.adempiere.base,org.compiere.model,MAuthorizationCredential,725,0,78,0,145,0,47,0,8,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_InvoiceBatch,365,0,32,0,103,0,54,0,38,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_Requisition,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_ToolBarButtonRestrict,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MChangeLog,232,0,40,0,62,0,34,0,14,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_BP_EDI,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_MatchInv,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MDocBaseGroup,81,0,6,0,18,0,10,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_ServiceLevel,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,InfoColumnVO,603,0,70,0,155,0,77,0,42,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_AcctSchema,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Package_Imp_Backup,325,0,28,0,89,0,47,0,33,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_InOutLineConfirm,376,0,32,0,106,0,55,0,39,0
coverage-report/org.adempiere.base,org.compiere.model,X_CM_ChatType,180,0,8,0,47,0,26,0,22,0
coverage-report/org.adempiere.base,org.compiere.model,MLocationLookup,113,0,16,0,31,0,18,0,10,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_WF_Process,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_R_IssueUser,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MProjectTypeTask,34,0,4,0,13,0,6,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_LabelPrinterFunction,228,0,12,0,61,0,34,0,28,0
coverage-report/org.adempiere.base,org.compiere.model,X_R_StatusCategory,167,0,8,0,45,0,25,0,21,0
coverage-report/org.adempiere.base,org.compiere.model,MToolBarButtonRestrict,287,0,18,0,38,0,21,0,12,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_TableAttribute,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MSetup.DimensionIDs,12,0,0,0,5,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_ModelGeneratorTemplate,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_R_RequestType,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_RMATax,270,0,24,0,77,0,39,0,27,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_AttributeSet,537,0,50,0,153,0,82,0,57,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_DunningRunEntry,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_PA_Measure,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Error,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_AllocationLine,521,0,48,0,143,0,73,0,49,0
coverage-report/org.adempiere.base,org.compiere.model,MBPGroup,349,0,32,0,101,0,39,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_Product_Category,338,0,26,0,92,0,49,0,36,0
coverage-report/org.adempiere.base,org.compiere.model,InfoRelatedVO,250,0,20,0,56,0,28,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_WF_NodeNext,260,0,18,0,71,0,38,0,29,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_UserDef_Proc,294,0,20,0,78,0,42,0,32,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_FieldSuggestion,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_InterOrg_Acct,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_CommissionDetail,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_BPartner_Product,270,0,18,0,77,0,41,0,32,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_ProductDownload,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MProcessDrillRule,442,0,60,0,92,0,51,0,21,0
coverage-report/org.adempiere.base,org.compiere.model,MFieldSuggestion,23,0,0,0,8,0,4,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,MCostHistory,634,0,30,0,160,0,25,0,10,0
coverage-report/org.adempiere.base,org.compiere.model,MPaymentProcessor,95,0,4,0,32,0,10,0,8,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_ShippingTransactionLine,423,0,36,0,121,0,63,0,45,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_PrintFont,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Asset_Class,277,0,18,0,81,0,43,0,34,0
coverage-report/org.adempiere.base,org.compiere.model,X_PA_SLA_Measure,300,0,26,0,84,0,44,0,31,0
coverage-report/org.adempiere.base,org.compiere.model,X_PA_SLA_Goal,338,0,24,0,94,0,51,0,39,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_OrderLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MRoleMenu,18,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Color,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_ASP_Process_Para,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_S_Resource,425,0,36,0,122,0,64,0,46,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Package_Imp_Inst,307,0,16,0,85,0,49,0,41,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_RequisitionLine,457,0,40,0,125,0,64,0,44,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_ProductPriceVendorBreak,280,0,24,0,81,0,41,0,29,0
coverage-report/org.adempiere.base,org.compiere.model,MDistributionRunLine,243,0,10,0,54,0,26,0,21,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_RfQ,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_DocBaseGroupLine,145,0,8,0,40,0,21,0,17,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_BP_Relation,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MLookupCache,175,0,24,0,43,0,18,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,MPaySelection,143,0,10,0,36,0,12,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,I_A_Asset_Info_Oth,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Label,200,0,12,0,53,0,28,0,22,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Scheduler_Para,178,0,8,0,48,0,26,0,22,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_BP_Customer_Acct,235,0,14,0,63,0,32,0,25,0
coverage-report/org.adempiere.base,org.compiere.model,MIssue.new InheritableThreadLocal() {...},6,0,0,0,2,0,2,0,2,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Task,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Package_Exp,333,0,20,0,93,0,53,0,43,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Department,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Package_Imp_Detail,347,0,24,0,95,0,52,0,40,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Commission,382,0,28,0,102,0,55,0,41,0
coverage-report/org.adempiere.base,org.compiere.model,IAttachmentStore,9,0,2,0,3,0,2,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,ModelValidator,229,0,0,0,59,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_PA_DocumentStatus,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_TreeBar,234,0,20,0,63,0,33,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Menu,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,AccessSqlParser.TableInfo,45,0,4,0,14,0,7,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_PartType,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MInfoWindowAccess,80,0,6,0,20,0,11,0,8,0
coverage-report/org.adempiere.base,org.compiere.model,I_R_RequestProcessor_Route,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_SerNoCtlExclude,199,0,16,0,55,0,28,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_TaxDeclarationLine,469,0,42,0,129,0,66,0,45,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_TaxDeclaration,215,0,12,0,59,0,33,0,27,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Phase,255,0,16,0,69,0,37,0,29,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Location,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_CashPlanLine,695,0,64,0,187,0,96,0,64,0
coverage-report/org.adempiere.base,org.compiere.model,X_T_1099Extract,511,0,46,0,159,0,82,0,59,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_1099Box,171,0,6,0,46,0,26,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_SysConfig,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MTableAttribute,226,0,30,0,60,0,21,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,MDepreciation,766,0,76,0,171,0,66,0,28,0
coverage-report/org.adempiere.base,org.compiere.model,InfoRelatedVO.new Comparator() {...},15,0,0,0,4,0,2,0,2,0
coverage-report/org.adempiere.base,org.compiere.model,MMFAMethod,100,0,12,0,29,0,12,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_ChangeNotice,230,0,16,0,64,0,35,0,27,0
coverage-report/org.adempiere.base,org.compiere.model,I_IMP_ProcessorParameter,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,ImageDBLOBStore,941,0,130,0,250,0,78,0,13,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Charge_Acct,175,0,10,0,47,0,24,0,19,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Asset_Retirement,216,0,16,0,60,0,31,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,X_PA_BenchmarkData,197,0,10,0,53,0,29,0,24,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Find,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Private_Access,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Element,229,0,4,0,61,0,37,0,35,0
coverage-report/org.adempiere.base,org.compiere.model,MInventoryLine,1140,0,196,0,264,0,123,0,25,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_InvoiceLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_B_TopicCategory,169,0,8,0,44,0,24,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,MTimeExpense,866,0,110,0,210,0,84,0,29,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_Attribute,382,0,28,0,102,0,55,0,41,0
coverage-report/org.adempiere.base,org.compiere.model,MMeasureCalc,1313,0,174,0,313,0,111,0,24,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_Lot,242,0,12,0,63,0,35,0,29,0
coverage-report/org.adempiere.base,org.compiere.model,MAging,448,0,64,0,110,0,39,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,MCountry,453,0,64,0,123,0,59,0,27,0
coverage-report/org.adempiere.base,org.compiere.model,MStatusLineUsedIn,67,0,6,0,23,0,7,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_BP_EDI,491,0,40,0,136,0,74,0,54,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_BankAccount,334,0,20,0,92,0,51,0,41,0
coverage-report/org.adempiere.base,org.compiere.model,X_ASP_Ref_List,223,0,16,0,60,0,31,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,MProject,816,0,90,0,196,0,67,0,22,0
coverage-report/org.adempiere.base,org.compiere.model,MAccountLookup,205,0,24,0,54,0,22,0,10,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_WF_ActivityApprover,173,0,12,0,47,0,24,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,MAcctSchemaElement,1591,0,358,0,406,0,212,0,33,0
coverage-report/org.adempiere.base,org.compiere.model,MCommissionRun,114,0,6,0,33,0,11,0,8,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_RelationType,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_ShipperPickupTypes,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MInventory,2861,0,366,0,630,0,228,0,45,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_JobAssignment,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_ShipperLabels,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_CostQueue,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_SchedulerLog,215,0,12,0,60,0,33,0,27,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_ShipperPackaging,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_ChartDatasource,315,0,14,0,84,0,48,0,41,0
coverage-report/org.adempiere.base,org.compiere.model,MDocumentStatus,603,0,78,0,131,0,58,0,19,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_AddressTransaction,354,0,20,0,97,0,55,0,45,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Attachment,253,0,16,0,68,0,37,0,29,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Asset_Type,174,0,4,0,46,0,27,0,25,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_ViewColumn,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MLookup,1924,0,298,0,404,0,195,0,46,0
coverage-report/org.adempiere.base,org.compiere.model,MIssueProject,155,0,10,0,47,0,12,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,MRMA,1753,0,226,0,392,0,157,0,44,0
coverage-report/org.adempiere.base,org.compiere.model,X_B_Offer,284,0,20,0,75,0,40,0,30,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Currency,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_PaymentAllocate,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_CommodityShipment,195,0,12,0,54,0,29,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,MFreightCategory,40,0,0,0,9,0,4,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_PaySelectionCheck,447,0,44,0,129,0,66,0,44,0
coverage-report/org.adempiere.base,org.compiere.model,MAttachmentNote,44,0,0,0,13,0,4,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,MDocumentActionAccess,57,0,6,0,14,0,10,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Language,354,0,28,0,99,0,54,0,40,0
coverage-report/org.adempiere.base,org.compiere.model,BatchDelete.new TrxEventListener() {...},25,0,2,0,8,0,5,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Label,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_Production,1061,0,100,0,285,0,148,0,98,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Asset_Info_Lic,241,0,14,0,67,0,37,0,30,0
coverage-report/org.adempiere.base,org.compiere.model,MEXPProcessor,136,0,6,0,37,0,9,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,MInvoice.MatchingRecord,42,0,0,0,1,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_Test,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_PA_DashboardContent,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_ConversionType,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,GridTab,5518,0,840,0,1203,0,597,0,177,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_BankAccount_Acct,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_POS,597,0,50,0,157,0,82,0,57,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_AttributeSetInstance,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Tab_Customization,232,0,16,0,64,0,34,0,26,0
coverage-report/org.adempiere.base,org.compiere.model,MInfoWindow,1152,0,158,0,236,0,110,0,31,0
coverage-report/org.adempiere.base,org.compiere.model,MProjectIssue,1097,0,96,0,243,0,90,0,42,0
coverage-report/org.adempiere.base,org.compiere.model,X_R_IssueProject,241,0,12,0,63,0,35,0,29,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Role_OrgAccess,131,0,8,0,37,0,19,0,15,0
coverage-report/org.adempiere.base,org.compiere.model,MImportTemplate,1056,0,160,0,261,0,98,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,MMovementConfirm,1406,0,164,0,323,0,114,0,32,0
coverage-report/org.adempiere.base,org.compiere.model,MTaxPostal,47,0,2,0,17,0,8,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,MElementValue,440,0,48,0,110,0,43,0,19,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Workflow,854,0,68,0,244,0,131,0,97,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Package_UUID_Map,164,0,8,0,44,0,24,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,InfoColumnVO.new Comparator() {...},15,0,0,0,4,0,2,0,2,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_ProductPrice,224,0,18,0,65,0,33,0,24,0
coverage-report/org.adempiere.base,org.compiere.model,MCtxHelpSuggestion,23,0,0,0,8,0,4,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,MReplicationRun,32,0,0,0,11,0,4,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_BP_BankAccount,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,ImageFileStorageImpl,683,0,82,0,170,0,52,0,11,0
coverage-report/org.adempiere.base,org.compiere.model,MEXPFormat,593,0,40,0,100,0,50,0,30,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Depreciation_Entry,546,0,46,0,150,0,80,0,57,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_Product,1541,0,160,0,439,0,229,0,149,0
coverage-report/org.adempiere.base,org.compiere.model,MIMPProcessor,310,0,14,0,87,0,20,0,13,0
coverage-report/org.adempiere.base,org.compiere.model,MHouseKeeping,48,0,4,0,15,0,6,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_DiscountSchemaLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_BPartner_Product,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MTransaction,132,0,12,0,38,0,13,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,NaturalAccountMap,488,0,102,0,116,0,57,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_CostType,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_IMP_ProcessorLog,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_ExtensionEntity,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Recurring,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_CostDetail,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Tree,375,0,36,0,105,0,55,0,37,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Role_Included,163,0,10,0,45,0,23,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_SubAcct,191,0,8,0,50,0,28,0,24,0
coverage-report/org.adempiere.base,org.compiere.model,MAttributeValue,41,0,0,0,14,0,7,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_InfoWindow_Access,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_ImportTemplateAccess,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_MFA_Registration,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,POIterator,141,0,16,0,28,0,14,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_DocTypeCounter,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Ref_Table,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_PA_Benchmark,152,0,4,0,40,0,23,0,21,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_PrintForm,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_TaskInstance,132,0,8,0,36,0,19,0,15,0
coverage-report/org.adempiere.base,org.compiere.model,MCommissionAmt,220,0,22,0,63,0,22,0,11,0
coverage-report/org.adempiere.base,org.compiere.model,SetGetUtil.GridTab2SetGetModelWrapper,40,0,4,0,13,0,10,0,8,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Color,432,0,36,0,127,0,66,0,48,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_AllUsers_V,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MDunningRun,295,0,28,0,80,0,23,0,9,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_ReportView_Column,145,0,8,0,39,0,20,0,16,0
coverage-report/org.adempiere.base,org.compiere.model,SetGetUtil,982,0,172,0,228,0,115,0,29,0
